variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"control","p016:cold_general","p016","hopeful","cold_general",false,0,5,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,48.018
"control","p016:cold_general","p016","hopeful","cold_general",false,1,1,598,"City of God",0.5000,KEYWORD_BACKED,true,true,47.689
"control","p016:cold_general","p016","hopeful","cold_general",false,1,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,47.689
"control","p016:cold_general","p016","hopeful","cold_general",false,1,3,138843,"The Conjuring",0.5000,KEYWORD_BACKED,true,true,47.689
"control","p016:cold_general","p016","hopeful","cold_general",false,1,4,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,47.689
"control","p016:cold_general","p016","hopeful","cold_general",false,1,5,14836,"Coraline",0.5000,KEYWORD_BACKED,false,true,47.689
"control","p016:cold_general","p016","hopeful","cold_general",false,2,1,255709,"Hope",1.0000,KEYWORD_BACKED,true,true,56.157
"control","p016:cold_general","p016","hopeful","cold_general",false,2,2,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,56.157
"control","p016:cold_general","p016","hopeful","cold_general",false,2,3,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,56.157
"control","p016:cold_general","p016","hopeful","cold_general",false,2,4,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,56.157
"control","p016:cold_general","p016","hopeful","cold_general",false,2,5,598,"City of God",0.5000,KEYWORD_BACKED,true,true,56.157
"control","p016:cold_general","p016","hopeful","cold_general",false,3,1,77338,"The Intouchables",0.5000,KEYWORD_BACKED,true,true,51.876
"control","p016:cold_general","p016","hopeful","cold_general",false,3,2,138843,"The Conjuring",0.5000,KEYWORD_BACKED,true,true,51.876
"control","p016:cold_general","p016","hopeful","cold_general",false,3,3,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,51.876
"control","p016:cold_general","p016","hopeful","cold_general",false,3,4,696374,"Gabriel's Inferno",0.5000,OVERVIEW_ONLY,true,true,51.876
"control","p016:cold_general","p016","hopeful","cold_general",false,3,5,354912,"Coco",0.5000,OVERVIEW_ONLY,false,true,51.876
"control","p016:cold_general","p016","hopeful","cold_general",false,4,1,598,"City of God",0.5000,KEYWORD_BACKED,true,true,63.768
"control","p016:cold_general","p016","hopeful","cold_general",false,4,2,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,63.768
"control","p016:cold_general","p016","hopeful","cold_general",false,4,3,77338,"The Intouchables",0.5000,KEYWORD_BACKED,true,true,63.768
"control","p016:cold_general","p016","hopeful","cold_general",false,4,4,1308767,"Young Washington",0.5000,KEYWORD_BACKED,true,true,63.768
"control","p016:cold_general","p016","hopeful","cold_general",false,4,5,803796,"KPop Demon Hunters",0.5000,KEYWORD_BACKED,false,true,63.768
"control","p016:cold_general","p016","hopeful","cold_general",false,5,1,255709,"Hope",1.0000,KEYWORD_BACKED,true,true,51.915
"control","p016:cold_general","p016","hopeful","cold_general",false,5,2,914,"The Great Dictator",0.5000,KEYWORD_BACKED,true,true,51.915
"control","p016:cold_general","p016","hopeful","cold_general",false,5,3,354912,"Coco",0.5000,OVERVIEW_ONLY,false,true,51.915
"control","p016:cold_general","p016","hopeful","cold_general",false,5,4,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,51.915
"control","p016:cold_general","p016","hopeful","cold_general",false,5,5,324786,"Hacksaw Ridge",0.5000,KEYWORD_BACKED,false,true,51.915
"control","p016:cold_general","p016","hopeful","cold_general",false,6,1,598,"City of God",0.5000,KEYWORD_BACKED,true,true,42.781
"control","p016:cold_general","p016","hopeful","cold_general",false,6,2,138843,"The Conjuring",0.5000,KEYWORD_BACKED,true,true,42.781
"control","p016:cold_general","p016","hopeful","cold_general",false,6,3,10195,"Thor",0.5000,KEYWORD_BACKED,true,true,42.781
"control","p016:cold_general","p016","hopeful","cold_general",false,6,4,10681,"WALL·E",0.5000,KEYWORD_BACKED,false,true,42.781
"control","p016:cold_general","p016","hopeful","cold_general",false,6,5,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,42.781
"control","p016:cold_general","p016","hopeful","cold_general",false,7,1,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,145.134
"control","p016:cold_general","p016","hopeful","cold_general",false,7,2,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,145.134
"control","p016:cold_general","p016","hopeful","cold_general",false,7,3,803796,"KPop Demon Hunters",0.5000,KEYWORD_BACKED,false,true,145.134
"control","p016:cold_general","p016","hopeful","cold_general",false,7,4,14160,"Up",0.5000,KEYWORD_BACKED,false,true,145.134
"control","p016:cold_general","p016","hopeful","cold_general",false,7,5,122917,"The Hobbit: The Battle of the Five Armies",0.5000,OVERVIEW_ONLY,false,true,145.134
"control","p016:cold_general","p016","hopeful","cold_general",false,8,1,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,63.119
"control","p016:cold_general","p016","hopeful","cold_general",false,8,2,424694,"Bohemian Rhapsody",0.5000,KEYWORD_BACKED,true,true,63.119
"control","p016:cold_general","p016","hopeful","cold_general",false,8,3,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,63.119
"control","p016:cold_general","p016","hopeful","cold_general",false,8,4,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,63.119
"control","p016:cold_general","p016","hopeful","cold_general",false,8,5,14836,"Coraline",0.5000,KEYWORD_BACKED,false,true,63.119
"control","p016:cold_general","p016","hopeful","cold_general",false,9,1,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,144.323
"control","p016:cold_general","p016","hopeful","cold_general",false,9,2,914,"The Great Dictator",0.5000,KEYWORD_BACKED,true,true,144.323
"control","p016:cold_general","p016","hopeful","cold_general",false,9,3,103,"Taxi Driver",0.5000,OVERVIEW_ONLY,true,true,144.323
"control","p016:cold_general","p016","hopeful","cold_general",false,9,4,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,144.323
"control","p016:cold_general","p016","hopeful","cold_general",false,9,5,150540,"Inside Out",0.5000,KEYWORD_BACKED,false,true,144.323
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,1,598,"City of God",0.5000,KEYWORD_BACKED,true,true,65.022
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,65.022
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,3,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,65.022
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,4,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,65.022
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,5,10195,"Thor",0.5000,KEYWORD_BACKED,true,true,65.022
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,1,1297842,"GOAT",1.0000,KEYWORD_BACKED,false,true,72.650
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,2,598,"City of God",0.5000,KEYWORD_BACKED,true,true,72.650
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,3,1487861,"Elize: Shadows of a Woman",0.5000,KEYWORD_BACKED,false,true,72.650
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,4,1308767,"Young Washington",0.5000,KEYWORD_BACKED,true,true,72.650
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,5,14836,"Coraline",0.5000,KEYWORD_BACKED,false,true,72.650
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,1,1481343,"The Devil's Mouth",0.5000,KEYWORD_BACKED,true,true,95.300
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,95.300
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,3,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,95.300
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,4,769,"GoodFellas",0.5000,KEYWORD_BACKED,false,true,95.300
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,5,606856,"Togo",0.5000,KEYWORD_BACKED,true,true,95.300
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,1,598,"City of God",0.5000,KEYWORD_BACKED,true,true,61.655
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,61.655
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,3,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,61.655
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,4,103,"Taxi Driver",0.5000,OVERVIEW_ONLY,true,true,61.655
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,5,138843,"The Conjuring",0.5000,KEYWORD_BACKED,true,true,61.655
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,1,390062,"Jungle",1.0000,KEYWORD_BACKED,true,true,78.366
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,2,1127384,"Deep Water",0.5000,OVERVIEW_ONLY,true,true,78.366
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,3,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,78.366
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,4,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,78.366
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,5,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,78.366
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,1,640,"Catch Me If You Can",0.5000,KEYWORD_BACKED,false,true,71.429
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,2,696374,"Gabriel's Inferno",0.5000,OVERVIEW_ONLY,true,true,71.429
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,3,424694,"Bohemian Rhapsody",0.5000,KEYWORD_BACKED,true,true,71.429
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,4,272,"Batman Begins",0.5000,KEYWORD_BACKED,false,true,71.429
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,5,10195,"Thor",0.5000,KEYWORD_BACKED,true,true,71.429
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,1,103,"Taxi Driver",0.5000,OVERVIEW_ONLY,true,true,61.322
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,2,1481343,"The Devil's Mouth",0.5000,KEYWORD_BACKED,true,true,61.322
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,3,1308767,"Young Washington",0.5000,KEYWORD_BACKED,true,true,61.322
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,4,354912,"Coco",0.5000,OVERVIEW_ONLY,false,true,61.322
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,5,324786,"Hacksaw Ridge",0.5000,KEYWORD_BACKED,false,true,61.322
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,7,1,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,65.712
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,7,2,27205,"Inception",0.5000,KEYWORD_BACKED,false,true,65.712
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,7,3,10681,"WALL·E",0.5000,KEYWORD_BACKED,false,true,65.712
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,1,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,62.766
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,2,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,62.766
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,3,914,"The Great Dictator",0.5000,KEYWORD_BACKED,true,true,62.766
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,4,77338,"The Intouchables",0.5000,KEYWORD_BACKED,true,true,62.766
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,5,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,62.766
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,1,1297842,"GOAT",1.0000,KEYWORD_BACKED,false,true,61.458
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,2,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,61.458
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,3,914,"The Great Dictator",0.5000,KEYWORD_BACKED,true,true,61.458
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,4,324786,"Hacksaw Ridge",0.5000,KEYWORD_BACKED,false,true,61.458
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,5,315162,"Puss in Boots: The Last Wish",0.5000,KEYWORD_BACKED,false,true,61.458
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,1,77338,"The Intouchables",0.5000,KEYWORD_BACKED,true,true,64.451
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,2,1127384,"Deep Water",0.5000,OVERVIEW_ONLY,true,true,64.451
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,3,799583,"The Ministry of Ungentlemanly Warfare",0.5000,KEYWORD_BACKED,true,true,64.451
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,4,424694,"Bohemian Rhapsody",0.5000,KEYWORD_BACKED,true,true,64.451
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,5,10195,"Thor",0.5000,KEYWORD_BACKED,true,true,64.451
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,1,1,2062,"Ratatouille",0.5000,KEYWORD_BACKED,true,true,62.472
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,1,2,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,62.472
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,1,3,10681,"WALL·E",0.5000,KEYWORD_BACKED,false,true,62.472
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,1,4,14160,"Up",0.5000,KEYWORD_BACKED,false,true,62.472
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,1,5,803796,"KPop Demon Hunters",0.5000,KEYWORD_BACKED,false,true,62.472
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,2,1,1297842,"GOAT",1.0000,KEYWORD_BACKED,false,true,64.622
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,2,2,372058,"Your Name.",0.5000,KEYWORD_BACKED,true,true,64.622
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,2,3,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,64.622
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,2,4,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,64.622
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,2,5,1182047,"The Apprentice",0.5000,KEYWORD_BACKED,true,true,64.622
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,3,1,1297842,"GOAT",1.0000,KEYWORD_BACKED,false,true,60.251
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,3,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,60.251
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,3,3,278,"The Shawshank Redemption",0.5000,KEYWORD_BACKED,false,true,60.251
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,3,4,354912,"Coco",0.5000,OVERVIEW_ONLY,false,true,60.251
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,3,5,803796,"KPop Demon Hunters",0.5000,KEYWORD_BACKED,false,true,60.251
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,4,1,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,65.343
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,4,2,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,65.343
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,4,3,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,65.343
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,4,4,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,65.343
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,4,5,598,"City of God",0.5000,KEYWORD_BACKED,true,true,65.343
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,5,1,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,65.614
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,5,2,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,65.614
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,5,3,313369,"La La Land",0.5000,OVERVIEW_ONLY,true,true,65.614
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,5,4,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,65.614
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,5,5,630566,"Clouds",0.5000,KEYWORD_BACKED,true,true,65.614
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,6,1,1297842,"GOAT",1.0000,KEYWORD_BACKED,false,true,64.873
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,6,2,372058,"Your Name.",0.5000,KEYWORD_BACKED,true,true,64.873
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,6,3,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,64.873
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,6,4,354912,"Coco",0.5000,OVERVIEW_ONLY,false,true,64.873
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,6,5,14836,"Coraline",0.5000,KEYWORD_BACKED,false,true,64.873
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,7,1,390062,"Jungle",1.0000,KEYWORD_BACKED,true,true,67.963
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,7,2,1301421,"The Sheep Detectives",0.5000,KEYWORD_BACKED,true,true,67.963
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,7,3,293660,"Deadpool",0.5000,OVERVIEW_ONLY,true,true,67.963
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,7,4,936075,"Michael",0.5000,KEYWORD_BACKED,true,true,67.963
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,7,5,205596,"The Imitation Game",0.5000,KEYWORD_BACKED,true,true,67.963
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,8,1,2062,"Ratatouille",0.5000,KEYWORD_BACKED,true,true,79.406
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,8,2,490132,"Green Book",0.5000,KEYWORD_BACKED,true,true,79.406
