variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,2,2,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,28.527
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,2,3,502356,"The Super Mario Bros. Movie",1.0000,OVERVIEW_ONLY,false,true,28.527
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,2,4,1022789,"Inside Out 2",1.0000,GENRE_ONLY,false,true,28.527
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,2,5,803796,"KPop Demon Hunters",1.0000,GENRE_ONLY,false,true,28.527
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,3,1,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,30.070
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,3,2,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,30.070
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,3,3,762509,"Mufasa: The Lion King",1.0000,OVERVIEW_ONLY,true,true,30.070
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,3,4,346698,"Barbie",1.0000,GENRE_ONLY,true,true,30.070
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,3,5,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,30.070
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,4,1,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,28.318
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,4,2,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,28.318
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,4,3,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,28.318
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,4,4,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,28.318
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,4,5,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,28.318
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,5,1,552524,"Lilo & Stitch",1.0000,GENRE_ONLY,true,true,28.949
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,5,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,28.949
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,5,3,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,28.949
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,5,4,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,28.949
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,5,5,1226863,"The Super Mario Galaxy Movie",1.0000,GENRE_ONLY,false,true,28.949
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,6,1,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,28.113
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,6,2,346698,"Barbie",1.0000,GENRE_ONLY,true,true,28.113
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,6,3,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,28.113
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,6,4,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,28.113
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,6,5,1357633,"Solo Leveling -ReAwakening-",1.0000,OVERVIEW_ONLY,true,true,28.113
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,7,1,762509,"Mufasa: The Lion King",1.0000,OVERVIEW_ONLY,true,true,33.830
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,7,2,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,33.830
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,7,3,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,33.830
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,7,4,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,33.830
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,7,5,346698,"Barbie",1.0000,GENRE_ONLY,true,true,33.830
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,8,1,1226863,"The Super Mario Galaxy Movie",1.0000,GENRE_ONLY,false,true,29.355
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,8,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,29.355
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,8,3,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,29.355
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,8,4,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,29.355
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,8,5,701387,"Bugonia",1.0000,GENRE_ONLY,true,true,29.355
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,9,1,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,35.198
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,9,2,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,35.198
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,9,3,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,35.198
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,9,4,939243,"Sonic the Hedgehog 3",1.0000,GENRE_ONLY,true,true,35.198
"control","p014:warm_comfort","p014","adventurous","warm_comfort",true,9,5,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,35.198
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,0,1,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,27.517
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,0,2,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,27.517
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,0,3,552524,"Lilo & Stitch",1.0000,GENRE_ONLY,true,true,27.517
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,0,4,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,27.517
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,0,5,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,27.517
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,1,1,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,26.900
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,1,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,26.900
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,1,3,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,26.900
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,1,4,939243,"Sonic the Hedgehog 3",1.0000,GENRE_ONLY,true,true,26.900
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,1,5,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,26.900
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,2,1,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,27.007
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,2,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,27.007
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,2,3,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,27.007
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,2,4,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,27.007
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,2,5,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,27.007
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,3,1,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,32.797
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,3,2,1327819,"Hoppers",1.0000,GENRE_ONLY,false,true,32.797
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,3,3,552524,"Lilo & Stitch",1.0000,GENRE_ONLY,true,true,32.797
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,3,4,346698,"Barbie",1.0000,GENRE_ONLY,true,true,32.797
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,3,5,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,32.797
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,4,1,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,37.614
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,4,2,1327819,"Hoppers",1.0000,GENRE_ONLY,false,true,37.614
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,4,3,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,37.614
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,4,4,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,37.614
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,4,5,1084577,"Balls Up",1.0000,GENRE_ONLY,false,true,37.614
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,5,1,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,38.550
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,5,2,1327819,"Hoppers",1.0000,GENRE_ONLY,false,true,38.550
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,5,3,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,38.550
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,5,4,552524,"Lilo & Stitch",1.0000,GENRE_ONLY,true,true,38.550
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,5,5,1084577,"Balls Up",1.0000,GENRE_ONLY,false,true,38.550
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,6,1,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,30.768
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,6,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,30.768
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,6,3,1327819,"Hoppers",1.0000,GENRE_ONLY,false,true,30.768
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,6,4,1084577,"Balls Up",1.0000,GENRE_ONLY,false,true,30.768
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,6,5,1226863,"The Super Mario Galaxy Movie",1.0000,GENRE_ONLY,false,true,30.768
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,7,1,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,33.554
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,7,2,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,33.554
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,7,3,939243,"Sonic the Hedgehog 3",1.0000,GENRE_ONLY,true,true,33.554
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,7,4,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,33.554
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,7,5,1327819,"Hoppers",1.0000,GENRE_ONLY,false,true,33.554
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,8,1,1119449,"Good Luck, Have Fun, Don't Die",1.0000,OVERVIEW_ONLY,true,true,32.253
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,8,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,32.253
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,8,3,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,32.253
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,8,4,1168190,"The Wrecking Crew",1.0000,GENRE_ONLY,true,true,32.253
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,8,5,346698,"Barbie",1.0000,GENRE_ONLY,true,true,32.253
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,9,1,1115544,"Mike & Nick & Nick & Alice",1.0000,GENRE_ONLY,true,true,28.814
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,9,2,1167307,"David",1.0000,OVERVIEW_ONLY,true,true,28.814
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,9,3,533535,"Deadpool & Wolverine",1.0000,GENRE_ONLY,true,true,28.814
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,9,4,939243,"Sonic the Hedgehog 3",1.0000,GENRE_ONLY,true,true,28.814
"control","p014:warm_cerebral","p014","adventurous","warm_cerebral",true,9,5,1084242,"Zootopia 2",1.0000,GENRE_ONLY,true,true,28.814
"control","p016:cold_general","p016","hopeful","cold_general",false,0,1,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,17.298
"control","p016:cold_general","p016","hopeful","cold_general",false,1,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,17.873
"control","p016:cold_general","p016","hopeful","cold_general",false,1,2,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,17.873
"control","p016:cold_general","p016","hopeful","cold_general",false,3,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,16.924
"control","p016:cold_general","p016","hopeful","cold_general",false,3,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,16.924
"control","p016:cold_general","p016","hopeful","cold_general",false,3,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,16.924
"control","p016:cold_general","p016","hopeful","cold_general",false,4,1,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,16.271
"control","p016:cold_general","p016","hopeful","cold_general",false,5,1,278,"The Shawshank Redemption",0.5000,OVERVIEW_ONLY,false,true,16.633
"control","p016:cold_general","p016","hopeful","cold_general",false,5,2,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,16.633
"control","p016:cold_general","p016","hopeful","cold_general",false,6,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,15.830
"control","p016:cold_general","p016","hopeful","cold_general",false,6,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,15.830
"control","p016:cold_general","p016","hopeful","cold_general",false,6,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,15.830
"control","p016:cold_general","p016","hopeful","cold_general",false,6,4,278,"The Shawshank Redemption",0.5000,OVERVIEW_ONLY,false,true,15.830
"control","p016:cold_general","p016","hopeful","cold_general",false,7,1,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,17.027
"control","p016:cold_general","p016","hopeful","cold_general",false,7,2,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,17.027
"control","p016:cold_general","p016","hopeful","cold_general",false,8,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,16.908
"control","p016:cold_general","p016","hopeful","cold_general",false,8,2,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,16.908
"control","p016:cold_general","p016","hopeful","cold_general",false,9,1,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,16.168
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,1,103,"Taxi Driver",0.5000,OVERVIEW_ONLY,true,true,23.047
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,2,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,23.047
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,3,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,23.047
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,0,4,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,23.047
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,25.199
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,1,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,25.199
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,24.562
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,2,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,24.562
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,2,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,24.562
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,26.448
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,26.448
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,3,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,26.448
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,1,1367642,"Reminders of Him",0.5000,OVERVIEW_ONLY,true,true,26.105
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,2,1123287,"Milli Vanilli",0.5000,OVERVIEW_ONLY,true,true,26.105
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,4,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,26.105
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,5,1,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,23.393
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,1,278,"The Shawshank Redemption",0.5000,OVERVIEW_ONLY,false,true,22.836
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,6,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,22.836
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,7,1,278,"The Shawshank Redemption",0.5000,OVERVIEW_ONLY,false,true,22.468
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,1,1601243,"Oscar Shaw",0.5000,OVERVIEW_ONLY,false,true,23.004
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,2,278,"The Shawshank Redemption",0.5000,OVERVIEW_ONLY,false,true,23.004
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,8,3,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,23.004
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,1,103,"Taxi Driver",0.5000,OVERVIEW_ONLY,true,true,23.035
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,2,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,23.035
"control","p016:warm_thriller","p016","hopeful","warm_thriller",true,9,3,980477,"Ne Zha 2",0.5000,OVERVIEW_ONLY,false,true,23.035
"control","p016:warm_comfort","p016","hopeful","warm_comfort",true,0,1,1297842,"GOAT",0.5000,OVERVIEW_ONLY,false,true,24.633
